STUDY_ID	SAMPLE_ID	FAT1	EGFR
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GJ-01	2435.77	501.46
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GK-01	4343.2	578.265
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GM-01	4243.64	243.651
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GN-01	1759.2	710.022
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H5-01	1148.03	374.183
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H6-01	3276.81	272.523
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A3L1-01	8118.43	3721.35
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69L-01	2716.61	755
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69M-01	6460.56	755.792
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A8YF-01	487.065	457.627
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23K-01	787.505	7.3983
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23L-01	4623.01	1212.29
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A2QG-01	73.6955	2073.15
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3EO-01	463.314	68.6391
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HY-01	9364.13999999999	2295.59
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HZ-01	2611.37	4.4879
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3NI-01	414.502	2634.57
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TQ-01	6117.89	1340.48
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TX-01	3988.59	752.25
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3WB-01	3214.38	900.985
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3YQ-01	5022.77	2545.8
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A40J-01	2100.18	303.214
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A5XV-01	4127.09	1104.21
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A770-01	4062.15	446.765
cesc_tcga_pan_can_atlas_2018	TCGA-GH-A9DA-01	3581.78	1381.01
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A2PA-01	10377.1	1214.35
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A9SC-01	NA	NA
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JJ-01	6237.5	2464.98
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JK-01	2661.02	801.082
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A6W2-01	9006.5	145.427
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3L7-01	5081.76	1316.22
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LA-01	1077.69	419.44
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LB-01	4084.28	329.357
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LC-01	4051.74	1267.26
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LF-01	4230.84	248.873
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LH-01	1844.32	900.549
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LI-01	1247.75	109.221
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LK-01	3434.75	1156.69
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LL-01	1756.06	351.442
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VG-01	4767.52	1699.33
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VH-01	2599.77	9.3349
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VI-01	3773.5	1035.89
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VJ-01	3819.21	2985.86
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VK-01	903.43	688.628
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VL-01	6194.88	785.202
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A69B-01	5897.74	479.821
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A852-01	983.399	156.844
cesc_tcga_pan_can_atlas_2018	TCGA-JW-AAVH-01	2700.48	918.655
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3PZ-01	2725.17	2261.76
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q0-01	4215.71	850.176
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q8-01	693.543	82.3018
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A5QV-01	3913.13	518.96
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AU-01	4082.63	923.996
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AV-01	745.409	186.978
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AW-01	2110.57	412.38
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AX-01	2502.87	785.826
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U2-01	1398.95	182.199
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U3-01	2894.23	743.51
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A7HU-01	1414.33	51.2482
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3W-01	3717.17	1510.57
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3X-01	2998.06	1642.29
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Y-01	10377.6	1903.71
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Z-01	3227.82	513.902
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA41-01	3989.58	41425.7
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA42-01	4058.88	431.796
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA43-01	6493.49	1033.79
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A5YI-01	3512.78	890.958
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A8JM-01	6510.07	724.797
cesc_tcga_pan_can_atlas_2018	TCGA-MY-A913-01	7481.06	2094.08
cesc_tcga_pan_can_atlas_2018	TCGA-PN-A8MA-01	2406.67	117.143
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R1-01	2227.12	240.07
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R2-01	896.129	360.485
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R3-01	466.76	128.284
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DT-01	10574.9	4875.15
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DV-01	2297	209.844
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DW-01	4626.93	2305.15
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73O-01	13029.2	2555.58
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73P-01	3389.88	519.968
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73Q-01	3654.01	1011.77
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73R-01	3921.04	802.585
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73S-01	118.784	401.177
cesc_tcga_pan_can_atlas_2018	TCGA-R2-A69V-01	1132.74	396.937
cesc_tcga_pan_can_atlas_2018	TCGA-RA-A741-01	3596.51	793.25
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PD-01	7102.67	1656.65
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PF-01	6990.62	1653.61
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PG-01	5066	2226.08
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PI-01	4130.86	455.233
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EB-01	4658.15	2190.69
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EC-01	3609.68	404.8
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EG-01	4802.32	1697.06
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EH-01	9799.68	721.663
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EI-01	118.882	1357.23
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EJ-01	2935.63	77.24
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EL-01	2424.58	376.079
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q8-01	3865.89	661.802
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q9-01	9498	874.429
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QA-01	14.7017	492.304
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QC-01	4434.16	2398.62
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QF-01	3478.56	706.331
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QH-01	8205.69	617.589
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QM-01	4413.48	1389.82
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94W-01	2920.39	3470.24
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94X-01	7448.53	2962.31
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Y-01	814.227	2328.58
