STUDY_ID	SAMPLE_ID	FAT1	EGFR
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2PM-01	-0.7485	0.1511
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2R7-01	-0.6015	-1.2231
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2R8-01	0.1765	0.2066
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2R9-01	0.2525	-0.3995
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RA-01	0.1593	-0.3394
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RB-01	-0.431	0.093
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RC-01	0.1568	0.2583
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RD-01	NA	NA
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RE-01	0.4371	1.1784
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RJ-01	-1.3259	0.2544
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RK-01	-0.2323	0.4291
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RL-01	0.1314	-1.1397
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RM-01	-2.4499	-2.2817
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RN-01	-0.7726	-0.2574
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RO-01	0.0422	-0.45
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GJ-01	-0.1779	-0.3549
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GK-01	0.4465	-0.2371
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GM-01	0.4215	-0.9511
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GN-01	-0.5291	-0.0673
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H5-01	-0.9897	-0.5969
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H6-01	0.1424	-0.8587
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A3L1-01	1.122	1.3042
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69L-01	-0.0601	-0.0165
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69M-01	0.8753	-0.0156
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A8YF-01	-1.9144	-0.4305
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23K-01	-1.3964	-3.7445
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23L-01	0.514	0.3754
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A2QG-01	-3.9415	0.8197
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3EO-01	-1.9683	-1.9921
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HY-01	1.2761	0.9041
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HZ-01	-0.1027	-4.097
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3NI-01	-2.0882	1.0181
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TQ-01	0.8165	0.4587
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TX-01	0.3546	-0.0195
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3WB-01	0.1216	0.1298
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3YQ-01	0.6035	0.9898
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A40J-01	-0.3379	-0.7706
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A5XV-01	0.3914	0.2982
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A770-01	0.3743	-0.4504
cesc_tcga_pan_can_atlas_2018	TCGA-GH-A9DA-01	0.2384	0.4833
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A2PA-01	1.387	0.3769
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A9SC-01	NA	NA
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JJ-01	0.8374	0.963
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JK-01	-0.0824	0.0326
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A6W2-01	1.2341	-1.3764
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3L7-01	0.6161	0.4435
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LA-01	-1.0579	-0.5025
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LB-01	0.3802	-0.7023
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LC-01	0.3715	0.4122
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LF-01	0.4182	-0.9336
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LH-01	-0.4781	0.1294
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LI-01	-0.8998	-1.6117
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LK-01	0.1932	0.3366
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LL-01	-0.531	-0.6487
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VG-01	0.5472	0.655
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VH-01	-0.1075	-3.5726
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VI-01	0.2947	0.2453
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VJ-01	0.3077	1.1218
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VK-01	-1.2482	-0.0926
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VL-01	0.83	0.016
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A69B-01	0.7769	-0.3914
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A852-01	-1.1567	-1.3142
cesc_tcga_pan_can_atlas_2018	TCGA-JW-AAVH-01	-0.0665	0.1459
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3PZ-01	-0.0567	0.8918
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q0-01	0.4144	0.0818
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q8-01	-1.5334	-1.8437
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A5QV-01	0.334	-0.3265
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AU-01	0.3797	0.1507
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AV-01	-1.4556	-1.1694
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AW-01	-0.3326	-0.5166
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AX-01	-0.1485	0.0167
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U2-01	-0.7764	-1.1908
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U3-01	0.0083	-0.0291
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A7HU-01	-0.7646	-2.2301
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3W-01	0.2785	0.5576
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3X-01	0.0464	0.6268
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Y-01	1.3871	0.7491
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Z-01	0.1261	-0.3346
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA41-01	0.3548	3.3004
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA42-01	0.3734	-0.4786
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA43-01	0.8808	0.2436
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A5YI-01	0.2174	0.1206
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A8JM-01	0.8836	-0.0502
cesc_tcga_pan_can_atlas_2018	TCGA-MY-A913-01	1.0337	0.828
cesc_tcga_pan_can_atlas_2018	TCGA-PN-A8MA-01	-0.1908	-1.5542
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R1-01	-0.2745	-0.9634
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R2-01	-1.257	-0.6277
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R3-01	-1.9603	-1.4795
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DT-01	1.4074	1.5279
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DV-01	-0.2412	-1.0743
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DW-01	0.5149	0.9075
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73O-01	1.6328	0.9929
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73P-01	0.179	-0.3249
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73Q-01	0.26	0.2258
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73R-01	0.3361	0.0341
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73S-01	-3.4315	-0.5393
cesc_tcga_pan_can_atlas_2018	TCGA-R2-A69V-01	-1.0042	-0.5481
cesc_tcga_pan_can_atlas_2018	TCGA-RA-A741-01	0.2429	0.0244
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PD-01	0.9776	0.634
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PF-01	0.9605	0.6325
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PG-01	0.6128	0.8786
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PI-01	0.3924	-0.4349
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EB-01	0.5221	0.8653
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EC-01	0.2468	-0.5319
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EG-01	0.555	0.6539
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EH-01	1.3252	-0.0538
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EI-01	-3.4306	0.4689
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EJ-01	0.0237	-1.8956
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EL-01	-0.1828	-0.5927
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q8-01	0.3208	-0.1255
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q9-01	1.2914	0.1051
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QA-01	-5.6259	-0.3701
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QC-01	0.4689	0.9404
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QF-01	0.2069	-0.0716
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QH-01	1.1335	-0.1826
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QM-01	0.4639	0.4886
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94W-01	0.018	1.2463
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94X-01	1.029	1.1152
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Y-01	-1.3604	0.9159
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Z-01	0.6331	0.5197
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A950-01	1.028	0.8237
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A952-01	-0.373	-0.2586
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A953-01	0.4857	1.3387
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A954-01	0.1286	0.0169
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A957-01	-0.2805	-0.1751
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A958-01	-1.9792	0.0729
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A959-01	0.4762	-0.5302
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U5-01	-0.5954	0.4223
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U6-01	1.8604	1.34
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U7-01	-0.2641	-0.4139
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UA-01	NA	NA
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UB-01	0.0752	1.6645
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UC-01	-0.7753	-0.286
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UD-01	-0.9691	-0.9475
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UH-01	0.0335	-0.3866
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UI-01	-0.8429	0.0823
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UJ-01	0.6079	-0.1095
