STUDY_ID	SAMPLE_ID	FAT1	EGFR
lusc_tcga_pan_can_atlas_2018	TCGA-33-AAS8-01	0.0324	-0.3852
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASB-01	1.4182	-0.7847
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASD-01	1.8416	0.3731
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASI-01	0.1654	-0.3369
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASJ-01	-0.5689	-1.2278
lusc_tcga_pan_can_atlas_2018	TCGA-33-AASL-01	-0.5502	-0.4099
lusc_tcga_pan_can_atlas_2018	TCGA-34-2596-01	0.6486	1.0851
lusc_tcga_pan_can_atlas_2018	TCGA-34-2600-01	-0.684	0.2587
lusc_tcga_pan_can_atlas_2018	TCGA-34-2604-01	NA	NA
lusc_tcga_pan_can_atlas_2018	TCGA-34-2605-01	NA	NA
lusc_tcga_pan_can_atlas_2018	TCGA-34-2608-01	0.3891	0.0392
lusc_tcga_pan_can_atlas_2018	TCGA-34-2609-01	NA	NA
lusc_tcga_pan_can_atlas_2018	TCGA-34-5231-01	0.2115	1.1778
lusc_tcga_pan_can_atlas_2018	TCGA-34-5232-01	-0.4365	-0.1488
lusc_tcga_pan_can_atlas_2018	TCGA-34-5234-01	-1.4317	-1.306
lusc_tcga_pan_can_atlas_2018	TCGA-34-5236-01	0.3461	0.9727
lusc_tcga_pan_can_atlas_2018	TCGA-34-5239-01	1.1147	0.7701
lusc_tcga_pan_can_atlas_2018	TCGA-34-5240-01	-3.7036	-0.5884
lusc_tcga_pan_can_atlas_2018	TCGA-34-5241-01	-0.592	-0.5937
lusc_tcga_pan_can_atlas_2018	TCGA-34-5927-01	-0.6557	0.1403
lusc_tcga_pan_can_atlas_2018	TCGA-34-5928-01	1.7104	0.7422
lusc_tcga_pan_can_atlas_2018	TCGA-34-5929-01	-0.0693	-0.2115
lusc_tcga_pan_can_atlas_2018	TCGA-34-7107-01	0.1876	0.5298
lusc_tcga_pan_can_atlas_2018	TCGA-34-8454-01	1.121	0.551
lusc_tcga_pan_can_atlas_2018	TCGA-34-8455-01	1.9303	0.7746
lusc_tcga_pan_can_atlas_2018	TCGA-34-8456-01	0.6576	0.1714
lusc_tcga_pan_can_atlas_2018	TCGA-34-A5IX-01	0.8565	0.2537
lusc_tcga_pan_can_atlas_2018	TCGA-37-3783-01	-1.0137	-0.7029
lusc_tcga_pan_can_atlas_2018	TCGA-37-3789-01	-0.0343	1.795
lusc_tcga_pan_can_atlas_2018	TCGA-37-3792-01	-2.405	-0.5563
lusc_tcga_pan_can_atlas_2018	TCGA-37-4129-01	-0.3525	-2.2545
lusc_tcga_pan_can_atlas_2018	TCGA-37-4130-01	-0.8549	-2.5002
lusc_tcga_pan_can_atlas_2018	TCGA-37-4132-01	-1.1173	-4.0455
lusc_tcga_pan_can_atlas_2018	TCGA-37-4133-01	-1.2989	-1.4098
lusc_tcga_pan_can_atlas_2018	TCGA-37-4135-01	-1.4187	-2.8548
lusc_tcga_pan_can_atlas_2018	TCGA-37-4141-01	-0.6831	-4.078
lusc_tcga_pan_can_atlas_2018	TCGA-37-5819-01	-0.5099	-4.0984
lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EL-01	0.1722	1.1571
lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EN-01	-0.2978	-0.5734
lusc_tcga_pan_can_atlas_2018	TCGA-39-5011-01	-1.4731	-2.0654
lusc_tcga_pan_can_atlas_2018	TCGA-39-5016-01	1.0554	0.2478
lusc_tcga_pan_can_atlas_2018	TCGA-39-5019-01	-0.0075	-0.0615
lusc_tcga_pan_can_atlas_2018	TCGA-39-5021-01	-0.6453	-1.4535
lusc_tcga_pan_can_atlas_2018	TCGA-39-5022-01	-0.4811	-1.1151
lusc_tcga_pan_can_atlas_2018	TCGA-39-5024-01	0.3432	0.4166
lusc_tcga_pan_can_atlas_2018	TCGA-39-5028-01	0.2432	0.2832
lusc_tcga_pan_can_atlas_2018	TCGA-39-5029-01	1.363	0.2026
lusc_tcga_pan_can_atlas_2018	TCGA-39-5030-01	0.6229	0.5347
lusc_tcga_pan_can_atlas_2018	TCGA-39-5031-01	-0.2736	0.1095
lusc_tcga_pan_can_atlas_2018	TCGA-39-5034-01	-0.105	-1.84
lusc_tcga_pan_can_atlas_2018	TCGA-39-5035-01	-1.8382	-0.6563
lusc_tcga_pan_can_atlas_2018	TCGA-39-5036-01	-0.7701	-0.1349
lusc_tcga_pan_can_atlas_2018	TCGA-39-5037-01	-0.5446	-0.4435
lusc_tcga_pan_can_atlas_2018	TCGA-39-5039-01	1.2695	-0.3358
lusc_tcga_pan_can_atlas_2018	TCGA-39-5040-01	0.135	2.5116
lusc_tcga_pan_can_atlas_2018	TCGA-43-2576-01	-1.4389	-0.92
lusc_tcga_pan_can_atlas_2018	TCGA-43-2578-01	-1.2571	-2.3766
lusc_tcga_pan_can_atlas_2018	TCGA-43-2581-01	0.6393	0.3496
lusc_tcga_pan_can_atlas_2018	TCGA-43-3394-01	-1.5506	0.3684
lusc_tcga_pan_can_atlas_2018	TCGA-43-3920-01	-1.1635	-1.1841
lusc_tcga_pan_can_atlas_2018	TCGA-43-5668-01	-2.7347	-0.5943
lusc_tcga_pan_can_atlas_2018	TCGA-43-5670-01	0.5525	-0.2058
lusc_tcga_pan_can_atlas_2018	TCGA-43-6143-01	0.2455	0.4678
lusc_tcga_pan_can_atlas_2018	TCGA-43-6647-01	0.6237	0.4531
lusc_tcga_pan_can_atlas_2018	TCGA-43-6770-01	0.7375	0.4875
lusc_tcga_pan_can_atlas_2018	TCGA-43-6771-01	0.2625	1.1065
lusc_tcga_pan_can_atlas_2018	TCGA-43-6773-01	-0.5077	-0.3409
lusc_tcga_pan_can_atlas_2018	TCGA-43-7656-01	0.6469	-0.2904
lusc_tcga_pan_can_atlas_2018	TCGA-43-7657-01	1.6914	1.6606
lusc_tcga_pan_can_atlas_2018	TCGA-43-7658-01	-0.536	-2.0203
lusc_tcga_pan_can_atlas_2018	TCGA-43-8115-01	-0.1776	-0.4442
lusc_tcga_pan_can_atlas_2018	TCGA-43-8116-01	0.5603	0.4475
lusc_tcga_pan_can_atlas_2018	TCGA-43-8118-01	0.6324	0.3482
lusc_tcga_pan_can_atlas_2018	TCGA-43-A474-01	-0.3841	-0.0503
lusc_tcga_pan_can_atlas_2018	TCGA-43-A475-01	-0.5465	0.1454
lusc_tcga_pan_can_atlas_2018	TCGA-43-A56U-01	-0.3496	-0.3727
lusc_tcga_pan_can_atlas_2018	TCGA-43-A56V-01	0.3847	0.0959
lusc_tcga_pan_can_atlas_2018	TCGA-46-3765-01	-0.2732	0.1084
lusc_tcga_pan_can_atlas_2018	TCGA-46-3767-01	0.8865	0.3724
lusc_tcga_pan_can_atlas_2018	TCGA-46-3768-01	-2.0737	-0.9323
lusc_tcga_pan_can_atlas_2018	TCGA-46-3769-01	-2.5328	1.5991
lusc_tcga_pan_can_atlas_2018	TCGA-46-6025-01	1.3108	1.6201
lusc_tcga_pan_can_atlas_2018	TCGA-46-6026-01	0.4022	-1.287
lusc_tcga_pan_can_atlas_2018	TCGA-51-4079-01	0.1929	0.0399
lusc_tcga_pan_can_atlas_2018	TCGA-51-4080-01	0.4405	2.3586
lusc_tcga_pan_can_atlas_2018	TCGA-51-4081-01	0.0736	0.0905
lusc_tcga_pan_can_atlas_2018	TCGA-52-7622-01	-0.1532	-0.341
lusc_tcga_pan_can_atlas_2018	TCGA-52-7809-01	0.026	-0.6295
lusc_tcga_pan_can_atlas_2018	TCGA-52-7810-01	1.4638	-0.9078
lusc_tcga_pan_can_atlas_2018	TCGA-52-7811-01	0.1647	-0.1715
lusc_tcga_pan_can_atlas_2018	TCGA-52-7812-01	0.2871	-0.24
lusc_tcga_pan_can_atlas_2018	TCGA-56-1622-01	0.0027	-0.9632
lusc_tcga_pan_can_atlas_2018	TCGA-56-5897-01	1.8874	0.2349
lusc_tcga_pan_can_atlas_2018	TCGA-56-5898-01	1.0309	-0.3576
lusc_tcga_pan_can_atlas_2018	TCGA-56-6545-01	1.732	2.6034
lusc_tcga_pan_can_atlas_2018	TCGA-56-6546-01	-0.3791	-2.1007
lusc_tcga_pan_can_atlas_2018	TCGA-56-7221-01	0.3666	0.6275
lusc_tcga_pan_can_atlas_2018	TCGA-56-7222-01	1.2554	0.886
lusc_tcga_pan_can_atlas_2018	TCGA-56-7223-01	-0.489	-2.3947
lusc_tcga_pan_can_atlas_2018	TCGA-56-7579-01	-0.1836	0.5969
lusc_tcga_pan_can_atlas_2018	TCGA-56-7580-01	0.6413	-0.14
lusc_tcga_pan_can_atlas_2018	TCGA-56-7582-01	0.4902	0.7215
lusc_tcga_pan_can_atlas_2018	TCGA-56-7730-01	-0.721	-0.9373
lusc_tcga_pan_can_atlas_2018	TCGA-56-7731-01	0.4029	-0.8253
lusc_tcga_pan_can_atlas_2018	TCGA-56-7822-01	2.6504	0.6903
lusc_tcga_pan_can_atlas_2018	TCGA-56-7823-01	-0.1552	0.4522
lusc_tcga_pan_can_atlas_2018	TCGA-56-8082-01	0.485	0.2698
lusc_tcga_pan_can_atlas_2018	TCGA-56-8083-01	0.1584	0.0457
lusc_tcga_pan_can_atlas_2018	TCGA-56-8201-01	-0.0322	0.2411
lusc_tcga_pan_can_atlas_2018	TCGA-56-8304-01	-3.3851	0.537
lusc_tcga_pan_can_atlas_2018	TCGA-56-8305-01	0.5435	-0.4717
lusc_tcga_pan_can_atlas_2018	TCGA-56-8307-01	-0.6621	0.4647
lusc_tcga_pan_can_atlas_2018	TCGA-56-8308-01	0.0448	0.4652
lusc_tcga_pan_can_atlas_2018	TCGA-56-8309-01	0.216	0.3014
lusc_tcga_pan_can_atlas_2018	TCGA-56-8503-01	1.4065	-0.4046
lusc_tcga_pan_can_atlas_2018	TCGA-56-8504-01	-0.5062	0.5422
lusc_tcga_pan_can_atlas_2018	TCGA-56-8622-01	-0.5953	0.5605
lusc_tcga_pan_can_atlas_2018	TCGA-56-8624-01	0.3567	0.7174
lusc_tcga_pan_can_atlas_2018	TCGA-56-8625-01	-0.0126	-0.7296
lusc_tcga_pan_can_atlas_2018	TCGA-56-8626-01	1.71	1.2503
lusc_tcga_pan_can_atlas_2018	TCGA-56-8628-01	0.6645	-0.0414
lusc_tcga_pan_can_atlas_2018	TCGA-56-8629-01	0.687	-0.5513
lusc_tcga_pan_can_atlas_2018	TCGA-56-A49D-01	-0.5627	-0.3787
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BW-01	1.7935	1.1921
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BY-01	-1.813	-0.2847
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZJ-01	0.677	-0.4703
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZK-01	-1.3992	0.3257
lusc_tcga_pan_can_atlas_2018	TCGA-56-A5DS-01	-0.0772	0.0304
lusc_tcga_pan_can_atlas_2018	TCGA-56-A62T-01	1.4837	0.9208
lusc_tcga_pan_can_atlas_2018	TCGA-58-8386-01	0.7395	2.6243
lusc_tcga_pan_can_atlas_2018	TCGA-58-8387-01	-0.9719	-0.7411
lusc_tcga_pan_can_atlas_2018	TCGA-58-8388-01	1.6964	0.9631
lusc_tcga_pan_can_atlas_2018	TCGA-58-8391-01	0.764	0.6834
lusc_tcga_pan_can_atlas_2018	TCGA-58-8393-01	1.001	0.2495
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46J-01	-0.6532	-0.274
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46K-01	-0.2242	-0.0908
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46L-01	0.3874	2.4817
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46M-01	-0.0818	-1.0802
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46N-01	-0.5218	-0.0725
lusc_tcga_pan_can_atlas_2018	TCGA-60-2695-01	0.3661	-1.477
lusc_tcga_pan_can_atlas_2018	TCGA-60-2697-01	-0.597	-0.7216
lusc_tcga_pan_can_atlas_2018	TCGA-60-2698-01	0.4584	0.6622
lusc_tcga_pan_can_atlas_2018	TCGA-60-2703-01	-1.4036	2.7504
lusc_tcga_pan_can_atlas_2018	TCGA-60-2704-01	0.8253	1.0365
lusc_tcga_pan_can_atlas_2018	TCGA-60-2706-01	-1.3378	-3.7221
lusc_tcga_pan_can_atlas_2018	TCGA-60-2707-01	1.2833	0.4916
lusc_tcga_pan_can_atlas_2018	TCGA-60-2708-01	0.9431	0.7736
lusc_tcga_pan_can_atlas_2018	TCGA-60-2709-01	-0.4112	-0.4498
lusc_tcga_pan_can_atlas_2018	TCGA-60-2710-01	0.6993	0.5649
lusc_tcga_pan_can_atlas_2018	TCGA-60-2711-01	0.3626	-0.2234
lusc_tcga_pan_can_atlas_2018	TCGA-60-2713-01	0.0408	0.2211
lusc_tcga_pan_can_atlas_2018	TCGA-60-2714-01	-2.683	0.8473
lusc_tcga_pan_can_atlas_2018	TCGA-60-2716-01	0.529	-0.2826
lusc_tcga_pan_can_atlas_2018	TCGA-60-2719-01	-0.7669	-0.1894
lusc_tcga_pan_can_atlas_2018	TCGA-60-2720-01	-1.1088	-1.4052
